1.05,1.75,2,265.57,-524.23,-235.6,5.3209314346313
0.26,0.77,2,-9.36,303.69,-34.94,5.3695967197418
-0.09,0.9,1.81,-154.63,-93.3,26.37,5.4245994091034
0.94,1.58,0.56,-373.45,-42.57,252.31,5.4705064296722
0.29,1.32,-0.8,-550.78,378.32,336.84,5.5162065029144
-0.71,0.3,-1.26,-70.48,146.62,-70.1,5.5653007030487
-0.68,0.16,-0.82,107.51,-286.98,-344.53,5.6159377098083
-0.59,0.17,-0.8,107.1,-293.87,-364.07,5.6716964244843
-0.46,0.17,-0.78,110.38,-297.12,-384.7,5.7108056545258
-0.17,0.05,-0.68,141.71,-272,-405.08,5.7547192573547
0.46,1.66,2,237.01,-53.65,-521.42,5.8042235374451
1.84,2,2,160.5,-524.23,-6.35,5.8515117168427
2,2,2,-33.53,-204.34,14.54,5.8972647190094
-0.14,0.57,-1.64,-427.59,233.98,193.85,5.9340379238129
-0.76,0.28,-2,-74.8,231.34,-88.96,5.9872443675995
-0.96,0.61,-1.94,215.26,46.41,-247.37,6.0339860916138
-0.91,0.75,-1.85,277.55,-20.38,-277.92,6.0811607837677
0.26,1.28,0.05,396.35,-311.65,-148.93,6.1269142627716
0,1.09,0.94,206.94,-135.35,-314.33,6.1808733940125
0.1,2,2,-396.32,-524.23,-92.26,6.2317314147949
1.08,2,2,-546.05,-524.23,115.76,6.2733871936798
1.07,1.8,1.39,-550.78,-343.38,266.31,6.3277506828308
0.23,1.24,-1.2,449.75,-510.89,-347.26,6.375871181488
0.24,1.83,2,-76.75,42.79,-27.71,6.4300351142883
0.06,1.26,2,-173.03,34.13,-78.82,6.4787814617157
0.34,1.93,2,-471.41,-92.69,102.64,6.5236184597015
0.15,0.41,-1.21,-420.98,183.48,265.48,6.56964635849
-1.1,-1.13,-2,-114.34,228.79,307.19,6.6170880794525
-0.55,0.76,-1.49,449.75,-176,-192.3,6.6569402217865
-0.39,0.96,-1.38,449.75,-188.12,-193.98,6.7020206451416
-0.08,2,2,286.56,-121.64,-195.48,6.7367167472839
0.06,2,2,223.92,-237.77,-97.94,6.7757165431976
0.15,2,2,201.42,-261.24,-68.36,7.0076575279236
0.38,2,2,130.64,-282.77,-8.49,7.0478768348694
-0.38,1.53,2,-412.09,91.19,-8.32,7.0884988307953
-0.56,1.53,1.93,-544.74,-137.07,16.54,7.128392457962
