0.09,0.98,-0.29,1.78,6.63,3.44,9.0511329174042
0.07,0.98,-0.28,3.67,3.62,7.48,9.1119120121002
0.07,0.98,-0.28,2.45,3.1,5.66,9.1666865348816
0.09,0.96,-0.28,3.19,2.46,8.09,9.1926155090332
0.07,0.98,-0.28,1.43,1.06,7.42,9.2403976917267
0.09,0.97,-0.28,1.95,4.13,6.29,9.2966012954712
0.09,0.98,-0.27,1.74,4.23,6.6,9.3395979404449
0.08,0.98,-0.27,0.94,4.06,6.47,9.3967814445496
0.08,0.96,-0.29,0.97,-1.36,6.15,9.4330196380615
0.07,0.97,-0.29,0.74,-1.17,7.21,9.4825599193573
0.08,0.98,-0.28,0.87,-0.5,6,9.5322496891022
0.08,0.97,-0.28,1.78,-1.39,7.15,9.5913832187653
0.08,0.98,-0.29,1.17,0.28,7.51,9.6302809715271
0.08,0.97,-0.28,1.64,-1.42,4.67,9.6582067012787
0.08,0.98,-0.28,0.59,-0.53,5.63,9.6910688877106
0.08,0.98,-0.28,-0.14,-0.79,5.51,9.730064868927
0.08,0.97,-0.28,1.8,-4.5,8.73,9.779444694519
0.08,0.98,-0.28,2.03,-4.13,7.42,9.8291640281677
0.08,0.97,-0.28,0.79,0.89,6.23,9.8757898807526
0.07,0.98,-0.29,0.45,-1.89,6.32,9.8927688598633
0.07,0.97,-0.28,0.91,-2.35,5.34,9.9531996250153
0.08,0.97,-0.27,1.93,-2.96,6.52,10.001876115799
0.09,0.98,-0.28,1.43,-1.33,6.89,10.050007343292
0.09,0.97,-0.28,0.9,1.38,7.73,10.087706327438
0.08,0.98,-0.28,0.67,2.23,6.31,10.140252828598
0.09,0.97,-0.28,-0.08,-1.13,7.65,10.193484067917
0.08,0.97,-0.28,-0.49,-0.87,8.09,10.238706588745
0.08,0.96,-0.29,1.05,-0.23,7.27,10.258229732513
0.09,0.98,-0.27,0.82,-0.55,8.34,10.307186841965
0.08,0.98,-0.29,-0.08,-1.87,7.73,10.355058670044
0.08,0.98,-0.28,0.5,-0.58,6.84,10.391725540161
0.08,0.97,-0.27,0.3,-0.15,6.64,10.454198598862
0.07,0.98,-0.29,-0.1,-1.52,6.99,10.490070581436
0.09,0.97,-0.28,0.04,-1.98,7.21,10.537016153336
0.08,0.97,-0.29,0.97,-1.84,7.33,10.585232496262
0.09,0.98,-0.27,0.59,0.86,7.01,10.632795572281
0.08,0.98,-0.29,-0.11,-1.23,6.2,10.678642511368
0.08,0.97,-0.29,0.82,-4.21,7.22,10.719119787216
0.08,0.98,-0.27,0.97,1,5.76,10.773847103119
0.09,0.98,-0.28,0.58,2.83,4.72,10.801258563995
0.09,0.98,-0.28,0.68,3.35,4.98,10.834202051163
0.08,0.97,-0.29,0.85,3.73,4.79,10.854174852371
0.09,0.98,-0.27,-0.28,0.83,7.12,10.893185377121
0.09,0.98,-0.28,0.1,2.58,5.51,10.934002637863
0.08,0.97,-0.27,0.41,2.69,4.99,10.972217082977
0.08,0.98,-0.28,0.21,1.71,5.76,11.014063596725
0.07,0.97,-0.29,-0.6,1.15,6.06,11.054558038712
0.08,0.97,-0.29,1.32,-0.79,6.44,11.088423013687
0.08,0.98,-0.28,-0.3,0.72,4.95,11.143776416779
0.08,0.97,-0.28,0.77,-1.58,6.72,11.178548574448
0.08,0.97,-0.28,1.02,-1.54,6.98,11.219950199127
0.09,0.98,-0.28,1.09,-3.48,6.09,11.255635499954
0.08,0.98,-0.28,0.01,-2.79,6.93,11.313392877579
0.09,0.97,-0.28,1.69,-4.3,6.81,11.331300735474
0.09,0.97,-0.28,1.93,-3.8,7.21,11.365040779114
0.09,0.98,-0.27,0.67,-0.58,6.83,11.400181055069
0.07,0.97,-0.28,-0.19,-2.64,6.61,11.449951648712
0.08,0.98,-0.28,0.94,-2.68,6.47,11.482952356339
0.08,0.97,-0.27,3.49,0.38,5.77,11.512543201447
0.08,0.98,-0.28,3.74,-0.42,5.57,11.531950473785
0.08,0.97,-0.27,-1.73,8.25,2.02,11.567708730698
0.09,0.97,-0.28,-2.17,8.46,2.57,11.606609106064
0.08,0.97,-0.3,-1.49,4.14,6.08,11.654550075531
0.07,0.97,-0.29,0.93,-0.64,7.6,11.710000038147
0.08,0.97,-0.29,1.12,-1.74,7.08,11.761920213699
0.08,0.98,-0.29,1.43,0.78,7.83,11.807443618774
0.07,0.97,-0.28,-0.81,0.89,4.67,11.8481092453
0.07,0.97,-0.29,-0.17,0.74,5.31,11.898216247559
0.08,0.97,-0.29,2.27,-5.48,7.77,11.930270671844
0.07,0.98,-0.28,-0.52,0.35,4.72,11.957196950912
0.07,0.97,-0.29,-0.57,-0.94,4.38,11.984080553055
0.07,0.97,-0.27,2.88,-5.2,8.37,12.022522926331
0.09,0.98,-0.27,1.63,-3.71,6.92,12.067590236664
0.08,0.99,-0.26,-0.51,1.01,6.93,12.103409051895
0.07,0.98,-0.27,-0.74,0.31,7.3,12.158819198608
0.07,0.97,-0.27,0.67,1.09,5.94,12.203293323517
0.07,0.98,-0.28,1.23,-1.26,7.65,12.251943349838
0.08,0.98,-0.28,0.27,-0.93,6.7,12.285319328308
0.08,0.98,-0.28,0.85,-0.58,7.53,12.344514369965
0.08,0.97,-0.28,1.02,0.29,7.76,12.399261474609
0.08,0.98,-0.28,0.97,0.48,5.92,12.448137283325
0.07,0.98,-0.28,0.18,-0.5,5.51,12.492731332779
0.07,0.97,-0.28,1.89,-1.77,8.03,12.541963338852
0.08,0.97,-0.28,2.18,-1.78,7.99,12.59041595459
0.08,0.97,-0.28,1.35,-2.9,5.88,12.624439954758
0.07,0.97,-0.28,1.11,1.15,7.25,12.68235206604
0.07,0.97,-0.29,0.65,-3.04,6.83,12.712271213531
0.08,0.98,-0.27,0.83,-1.05,7.02,12.756945848465
0.08,0.97,-0.28,0.56,-0.33,6.87,12.808567523956
0.08,0.98,-0.29,2.18,2.32,5.74,12.839994430542
0.08,0.97,-0.29,2.03,-0.76,5.66,12.853927612305
0.07,0.98,-0.28,0.44,-1.08,8.41,12.889899015427
0.07,0.97,-0.29,0.12,-2.93,7.47,12.923029661179
0.09,0.97,-0.28,2.54,-3.05,8.12,12.950043439865
0.07,0.98,-0.27,1.69,1.09,6.98,12.970982313156
0.08,0.98,-0.28,-0.08,2.11,5.6,13.0047519207
0.09,0.97,-0.3,1,-1.26,4.4,13.036167144775
0.07,0.98,-0.29,2.48,-3.51,8.72,13.086322784424
0.07,0.98,-0.28,1.35,-4.64,6.14,13.128638267517
0.09,0.97,-0.28,2.56,1.41,7.19,13.184113025665
0.08,0.98,-0.28,1.87,1.45,7.04,13.226490020752
0.09,0.97,-0.28,1.38,0.74,6.08,13.275683641434
0.09,0.97,-0.29,1.72,-5.62,8.53,13.326477050781
0.09,0.97,-0.3,2.09,-5.97,8.76,13.356425762177
0.09,0.98,-0.28,1.12,-1.08,5.71,13.379402399063
0.08,0.97,-0.28,1.09,4.19,6.93,13.397857904434
0.08,0.98,-0.29,-0.04,0.95,6.53,13.447395086288
0.08,0.98,-0.29,-0.08,0.31,5.73,13.495613098145
0.08,0.98,-0.3,-0.11,-0.96,6.47,13.5306828022
0.08,0.96,-0.3,0.7,-1.51,7.97,13.564594268799
0.07,0.97,-0.28,0.91,-1.1,7.36,13.607186317444
0.08,0.97,-0.29,0.79,1.97,6.92,13.640454053879
0.08,0.97,-0.29,0.44,1.27,6.4,13.690691709518
0.07,0.98,-0.29,0.87,0.61,6.49,13.727789640427
0.08,0.98,-0.29,0.71,-0.96,5.77,13.781654119492
0.08,0.97,-0.29,1.09,-0.94,7.41,13.82664847374
0.08,0.97,-0.28,2.29,-2.06,6.55,13.875320672989
0.09,0.98,-0.28,2.32,3.9,5.3,13.90801024437
0.09,0.97,-0.29,1.86,0.28,7.71,13.959483623505
0.07,0.98,-0.27,-1.36,-1.55,5.1,14.008671522141
0.07,0.98,-0.27,-1.76,-2.23,4.58,14.05592751503
0.09,0.97,-0.29,0.12,0.45,7.68,14.09125494957
0.09,0.98,-0.28,-0.66,0.05,6.61,14.140068531036
0.09,0.97,-0.29,-1.5,3.71,4.81,14.186940670013
0.09,0.98,-0.29,0.19,0.69,6.31,14.234504461288
0.07,0.97,-0.29,1.78,0.74,6.93,14.27983212471
0.08,0.96,-0.29,1.96,0.11,6.83,14.317219257355
0.08,0.97,-0.27,1.41,-4.33,8.98,14.37043094635
0.08,0.98,-0.28,0.91,-4.62,9.5,14.425144433975
0.08,0.97,-0.27,-0.98,1.56,6.23,14.472826004028
0.08,0.97,-0.29,-0.74,1.07,4.92,14.521428823471
0.07,0.97,-0.29,-0.62,1.07,5.01,14.565278530121
0.08,0.98,-0.29,-0.19,-0.23,5.19,14.602258682251
0.08,0.98,-0.28,-2.43,4.43,7.45,14.630046844482
0.07,0.96,-0.29,-2.11,-2.5,4.99,14.6794090271
0.08,0.96,-0.3,-0.95,-5.65,5.36,14.725343227386
0.08,0.97,-0.27,1.28,-4.91,7.7,14.760244369507
0.09,0.98,-0.27,0.54,-3.34,6.32,14.811663866043
0.09,0.98,-0.27,0.01,-0.88,6.09,14.862282752991
0.08,0.97,-0.29,0.29,1.42,5.3,14.897725582123
0.08,0.97,-0.28,1.28,1.61,5.24,14.954756498337
0.08,0.99,-0.28,-0.45,-0.41,3.62,15.007214307785
0.08,0.97,-0.28,0.97,-0.7,7.99,15.055085659027
0.07,0.97,-0.28,0.38,-0.87,5.92,15.087672948837
0.08,0.98,-0.28,-0.66,-0.58,4.67,15.149767160416
0.08,0.99,-0.27,0.5,-0.52,7.21,15.188378572464
0.08,0.99,-0.27,-0.97,0.57,6.28,15.219722747803
0.08,0.97,-0.29,-2.68,0.93,3.45,15.235800027847
0.08,0.97,-0.28,-0.2,-0.13,8.35,15.274326324463
0.08,0.97,-0.28,0.04,1.42,4.75,15.293313980103
0.08,0.98,-0.29,0.73,-2.2,7.54,15.330675840378
0.08,0.98,-0.28,-1.12,-1.75,5.8,15.359627246857
0.07,0.97,-0.28,-1.67,-3.91,5.6,15.381044149399
0.07,0.99,-0.29,2.42,-2.9,8.23,15.426788568497
0.07,0.97,-0.27,0.15,-0.46,5.45,15.467756986618
0.07,0.98,-0.27,-0.3,-0.62,5.18,15.493687391281
0.09,0.97,-0.28,-0.75,-2.78,7.01,15.531795501709
0.07,0.98,-0.28,1.02,-9.81,11.02,15.565378189087
0.07,0.98,-0.27,0.36,-6.94,7.94,15.616366147995
0.09,0.97,-0.29,-0.3,-4.44,9.1,15.663353919983
0.08,0.97,-0.28,0.87,-2.84,9.3,15.700336933136
0.07,0.97,-0.28,1.29,-2.78,9.05,15.73083281517
0.08,0.97,-0.27,0.9,-2.56,7.24,15.787550210953
0.09,0.98,-0.27,0.41,-1.42,6.46,15.836982488632
0.08,0.97,-0.26,1.46,-0.27,6.4,15.885952472687
0.07,0.98,-0.28,-4,-1.4,5.82,15.919433116913
0.08,0.97,-0.28,-2.08,-5.36,9.15,15.964183807373
0.09,0.96,-0.3,0.62,-8.62,9.15,16.000716686249
0.11,0.97,-0.28,0.36,-7.68,9.97,16.0490193367
0.07,0.97,-0.26,3.49,-2.65,11.47,16.10222864151
0.09,0.99,-0.27,-0.28,3.54,4.18,16.155407428741
0.1,0.98,-0.28,-1.58,3.88,3.86,16.207936763763
0.1,0.97,-0.29,-1.96,5.12,5.6,16.253071308136
0.07,0.96,-0.3,-3.07,-7.49,9.05,16.29932641983
0.09,0.97,-0.27,-0.69,-5.74,7.92,16.335977554321
0.08,0.97,-0.27,0.16,-8.76,12.44,16.38819527626
0.08,0.97,-0.27,0.54,-9.52,12.67,16.421846628189
0.09,0.99,-0.26,0.01,-8.35,8.7,16.458904743195
0.1,1,-0.27,-1.29,-3.19,7.89,16.473338842392
0.07,0.97,-0.27,-0.51,-4.23,8.95,16.508040428162
0.07,0.98,-0.27,-0.19,-5.02,8.32,16.541464805603
0.09,0.98,-0.27,0.65,0.8,7.88,16.5694231987
0.08,0.98,-0.28,-0.54,1.87,4.9,16.597182512283
0.07,0.98,-0.28,-0.19,-0.07,5.16,16.624601602554
0.08,0.97,-0.27,2.01,-0.44,6.76,16.652378797531
0.09,0.98,-0.27,1.61,-0.47,6.96,16.680575847626
0.08,0.99,-0.27,-0.77,-4.09,4.57,16.713697195053
0.08,0.97,-0.28,1.46,-2.29,7.83,16.752370834351
0.08,0.98,-0.27,1.2,-0.85,5.34,16.767873287201
0.09,0.98,-0.27,0.07,-1.57,4.84,16.800676822662
0.09,0.97,-0.27,-0.04,-1.05,7.95,16.834314584732
0.08,0.98,-0.27,-0.1,-7.55,8.28,16.86913895607
0.1,0.98,-0.27,1.28,-7,7.92,16.919350624084
0.09,0.98,-0.27,0.87,-5.78,7.77,16.970588684082
0.08,0.98,-0.27,-0.26,-2.75,7.05,17.00514626503
0.08,0.97,-0.28,0.5,-5.13,6.58,17.065506696701
0.09,0.98,-0.28,0.87,-1.98,6.06,17.101581096649
0.08,0.98,-0.27,1.74,-0.75,6.47,17.140877008438
0.08,0.98,-0.26,-0.22,1.13,4.98,17.187261819839
0.09,0.97,-0.27,1.17,1.5,5.24,17.23526763916
0.09,0.97,-0.27,1.31,-0.85,7.53,17.282664299011
0.09,0.98,-0.27,0.74,-0.85,7.1,17.344114303589
